"","taxon","gene","effect.size","p.value","std.err","df","q.value"
"1","Acutalibacteraceae","UniRef50_A0A3D1I051",0.202644198654042,0.000217785163923789,NA,NA,0.563845789398691
"2","Acutalibacteraceae","UniRef50_A0A9E5TQS8",0.212365031519928,0.000181827470671525,NA,NA,0.563845789398691
"3","Acutalibacteraceae","UniRef50_A0A168LMG5",0.215449938141964,8.76134195459954e-05,NA,NA,0.563845789398691
"4","Acutalibacteraceae","UniRef50_K1UQX6",0.291660782881386,0.00236774802987627,NA,NA,0.60616485804659
"5","Acutalibacteraceae","UniRef50_A0A3C0X1J3",0.346548528319275,0.00202484175010653,NA,NA,0.60616485804659
"6","Acutalibacteraceae","UniRef50_A0A3D4X8B2",0.351230389505956,0.00113614673681384,NA,NA,0.60616485804659
"7","Acutalibacteraceae","UniRef50_A0A645H7G8",0.302910347080015,0.00153897458279273,NA,NA,0.60616485804659
"8","Acutalibacteraceae","UniRef50_R5E6T6",0.186513468430951,0.00273152697716372,NA,NA,0.60616485804659
"9","Acutalibacteraceae","UniRef50_A0A357WYT7",-0.203114276178628,0.00110011514096153,NA,NA,0.60616485804659
"10","Acutalibacteraceae","UniRef50_R5EVT8",-0.450550144353878,0.00112004611066019,NA,NA,0.60616485804659
"11","Acutalibacteraceae","UniRef50_A0A351EF40",0.214008051702443,0.00122694786211963,NA,NA,0.60616485804659
"12","Acutalibacteraceae","UniRef50_A0A7G9WL56",0.358537465655402,0.0015860976996398,NA,NA,0.60616485804659
"13","Acutalibacteraceae","UniRef50_A0A316RVA9",0.222939640411866,0.00220306339180176,NA,NA,0.60616485804659
"14","Acutalibacteraceae","UniRef50_A0A970SSR8",0.186186782493695,0.00124469519439652,NA,NA,0.60616485804659
"15","Acutalibacteraceae","UniRef50_A0A1G4VGP1",0.291351725959508,0.00038387005562579,NA,NA,0.60616485804659
"16","Acutalibacteraceae","UniRef50_A0A356AHR4",0.560821475420713,0.00172016918620321,NA,NA,0.60616485804659
"17","Acutalibacteraceae","UniRef50_R5YD16",0.303622291760821,0.00262597322272984,NA,NA,0.60616485804659
"18","Acutalibacteraceae","UniRef50_A0A356AQ90",0.370572555172017,0.00144845246092506,NA,NA,0.60616485804659
"19","Acutalibacteraceae","UniRef50_F4XGH3",0.262162572674014,0.00192598212870632,NA,NA,0.60616485804659
"20","Acutalibacteraceae","UniRef50_A0A447QP46",0.409657571303762,0.00270356197980948,NA,NA,0.60616485804659
"21","Acutalibacteraceae","UniRef50_K1TSN1",-0.327033296250952,0.00252711014974394,NA,NA,0.60616485804659
"22","Acutalibacteraceae","UniRef50_K1UEF8",0.318745875811774,0.00191123602478482,NA,NA,0.60616485804659
"23","Acutalibacteraceae","UniRef50_A0A928RH37",0.525739879848861,0.00177858003311182,NA,NA,0.60616485804659
"24","Acutalibacteraceae","UniRef50_A0A9D1Y0C4",0.184617377175883,0.001897278123701,NA,NA,0.60616485804659
"25","Acutalibacteraceae","UniRef50_A0A9D1U6J9",0.190858262208872,0.00150464593166921,NA,NA,0.60616485804659
"26","Acutalibacteraceae","UniRef50_A0A9D5T5U4",0.491843960443853,0.00234643539755286,NA,NA,0.60616485804659
"27","Acutalibacteraceae","UniRef50_A0A353LVL9",0.237986010163702,0.00132937261659793,NA,NA,0.60616485804659
"28","Acutalibacteraceae","UniRef50_A0A174P161",0.146669943345598,0.00249946331689199,NA,NA,0.60616485804659
"29","Acutalibacteraceae","UniRef50_A0A3D4L2H4",0.300437506102089,0.00107781500795268,NA,NA,0.60616485804659
"30","Acutalibacteraceae","UniRef50_A0A3D4I0Y4",0.64577662831713,0.00220495795625841,NA,NA,0.60616485804659
